Date,Weekday,AI_Platform,AI_Model_Version,Active_Users,New_Users,Churned_Users,Daily_Churn_Rate,Retention_Rate,Query_Type,Response_Tokens,Topic_Category,User_Rating,User_Experience_Score,Session_Duration_sec,Device_Type,Response_Accuracy,Response_Speed_sec,Response_Time_Category,User_Return_Frequency,Customer_Support_Interactions
11-06-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,General,472,Implementation Help,5,2,29,Laptop/Desktop,0.9359,1.83,Fast,6,3
11-06-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,Technical,348,Code Optimization,5,2,11,Laptop/Desktop,0.9224,1.66,Fast,7,2
11-06-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,General,481,Implementation Help,4,1.6,16,Mobile,0.9484,1.98,Fast,7,1
11-06-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,Technical,332,Code Optimization,4,1.6,29,Mobile,0.9531,1.79,Fast,9,3
11-06-2024,Tuesday,DeepSeek,DeepSeek-Chat 1.5,1850000,185000,37000,0.02,0.95,Technical,495,Algorithm Explanation,5,2,23,Laptop/Desktop,0.9486,1.66,Fast,10,3
15-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,463,Best Practices,4,1.47,13,Laptop/Desktop,0.8385,2.19,Fast,6,2
15-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,115,Best Practices,4,1.47,26,Laptop/Desktop,0.8551,2.23,Fast,3,3
15-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,117,Content Creation,4,1.47,8,Mobile,0.8842,2.57,Fast,1,0
15-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,378,Content Creation,5,1.87,30,Mobile,0.8922,2.28,Fast,8,2
15-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,409,Content Creation,4,1.47,18,Laptop/Desktop,0.8313,2.51,Fast,4,0
15-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,396,Best Practices,5,1.87,12,Mobile,0.8183,2.30,Fast,1,1
15-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,332,Content Creation,4,1.47,6,Mobile,0.8888,2.40,Fast,10,3
15-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,99,Professional Writing,3,1.07,32,Mobile,0.8649,2.50,Fast,2,1
15-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,262,Professional Writing,5,1.87,30,Laptop/Desktop,0.8176,2.41,Fast,2,3
15-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,99,Best Practices,4,1.47,8,Laptop/Desktop,0.8706,2.55,Fast,10,0
15-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,142,Best Practices,5,1.87,25,Laptop/Desktop,0.8926,2.57,Fast,9,0
15-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,189,Best Practices,5,1.87,40,Laptop/Desktop,0.8641,2.56,Fast,10,2
15-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,68,Best Practices,5,1.87,19,Mobile,0.8364,2.35,Fast,8,0
15-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,239,Content Creation,4,1.47,16,Mobile,0.8465,2.22,Fast,7,2
15-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,459,Education,4,1.47,14,Laptop/Desktop,0.9105,2.27,Fast,5,0
15-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,118,Education,4,1.47,26,Laptop/Desktop,0.8377,2.46,Fast,9,1
15-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,464,Professional Writing,3,1.07,15,Mobile,0.8197,2.52,Fast,2,0
15-08-2024,Thursday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,222,Content Creation,5,1.87,13,Laptop/Desktop,0.8319,2.27,Fast,3,3
25-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,135,Algorithm Explanation,5,2.18,45,Laptop/Desktop,0.8975,1.00,Instant,6,1
25-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,376,Debugging,4,1.78,45,Laptop/Desktop,0.8872,1.06,Instant,4,0
25-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,247,Algorithm Explanation,4,1.78,29,Laptop/Desktop,0.9313,0.95,Instant,9,2
25-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,General,469,Implementation Help,5,2.18,21,Mobile,0.8915,0.80,Instant,2,3
25-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,225,Algorithm Explanation,4,1.78,19,Mobile,0.8557,0.72,Instant,2,2
25-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,184,Algorithm Explanation,5,2.18,24,Mobile,0.9408,0.95,Instant,9,3
25-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,320,Code Optimization,4,1.78,50,Mobile,0.9297,0.86,Instant,7,3
25-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,195,Algorithm Explanation,5,2.18,20,Laptop/Desktop,0.9237,1.00,Instant,2,3
25-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,464,Debugging,4,1.78,39,Tablet,0.955,0.94,Instant,1,0
25-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,80,Algorithm Explanation,5,2.18,29,Mobile,0.9293,0.97,Instant,6,2
25-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,General,493,Implementation Help,5,2.18,54,Laptop/Desktop,0.8909,0.74,Instant,5,1
25-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,339,Code Optimization,5,2.18,13,Laptop/Desktop,0.9349,1.04,Instant,6,2
25-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,General,440,Implementation Help,5,2.18,27,Smart Speaker,0.9155,1.05,Instant,6,1
25-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,384,Code Optimization,4,1.78,57,Tablet,,1.05,Instant,1,3
25-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,229,Debugging,5,2.18,14,Mobile,0.9222,1.00,Instant,4,2
21-08-2024,Wednesday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,415,Best Practices,4,1.02,22,Mobile,0.7292,4.40,Standard,7,2
21-08-2024,Wednesday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,122,Best Practices,5,1.42,20,Mobile,0.7922,4.18,Standard,2,0
21-08-2024,Wednesday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,168,Education,3,0.62,28,Tablet,0.7507,4.39,Standard,7,2
21-08-2024,Wednesday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,347,Content Creation,5,1.42,32,Mobile,0.7019,4.47,Standard,4,3
21-08-2024,Wednesday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,378,Content Creation,4,1.02,20,Laptop/Desktop,,4.43,Standard,9,0
21-08-2024,Wednesday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,236,Best Practices,4,1.02,31,Laptop/Desktop,0.7859,4.24,Standard,5,0
21-08-2024,Wednesday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,125,Education,4,1.02,10,Laptop/Desktop,0.7819,4.40,Standard,3,3
21-08-2024,Wednesday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,362,Best Practices,4,1.02,36,Mobile,0.7118,4.40,Standard,3,3
21-08-2024,Wednesday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,423,Education,5,1.42,34,Mobile,0.7868,4.25,Standard,8,3
21-08-2024,Wednesday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,55,Professional Writing,3,0.62,34,Laptop/Desktop,0.7668,4.27,Standard,5,2
21-08-2024,Wednesday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,81,Content Creation,5,1.42,35,Laptop/Desktop,0.7138,4.44,Standard,3,2
21-08-2024,Wednesday,ChatGPT,GPT-4-turbo,550000,27500,27500,0.05,0.95,General,214,Professional Writing,3,0.62,30,Mobile,0.7743,4.37,Standard,2,0
22-11-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,428,Code Optimization,5,2.1,39,Mobile,0.9082,1.17,Fast,2,0
22-11-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,121,Algorithm Explanation,5,2.1,14,Mobile,0.9221,1.19,Fast,10,0
22-11-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,General,253,Implementation Help,5,2.1,37,Mobile,0.8854,1.40,Fast,5,0
22-11-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,212,Code Optimization,5,2.1,33,Mobile,0.8688,1.15,Fast,9,0
22-11-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,General,91,Implementation Help,5,2.1,45,Smart Speaker,0.8926,1.38,Fast,8,1
22-11-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,General,137,Implementation Help,4,1.7,55,Mobile,0.9086,1.47,Fast,8,2
22-11-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,390,Code Optimization,5,2.1,34,Mobile,0.8699,1.14,Fast,2,0
22-11-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,General,257,Implementation Help,5,2.1,32,Mobile,0.8952,1.47,Fast,1,0
22-11-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,230,Debugging,5,2.1,18,Laptop/Desktop,0.8866,1.29,Fast,9,2
22-11-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,174,Debugging,5,2.1,60,Mobile,0.9206,1.29,Fast,6,0
22-11-2024,Friday,DeepSeek,DeepSeek-Chat 1.5,2600000,260000,52000,0.02,0.95,Technical,495,Algorithm Explanation,5,2.1,12,Mobile,0.8622,1.47,Fast,5,2
14-09-2023,Thursday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,224,Education,5,1.6,29,Tablet,0.7964,3.79,Standard,8,1
14-09-2023,Thursday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,435,Best Practices,3,0.8,19,Mobile,0.7621,3.79,Standard,8,3
14-09-2023,Thursday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,449,Professional Writing,5,1.6,25,Mobile,0.7831,3.77,Standard,2,2
14-09-2023,Thursday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,209,Content Creation,4,1.2,18,Laptop/Desktop,0.7571,3.47,Standard,2,2
14-09-2023,Thursday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,218,Content Creation,4,1.2,17,Laptop/Desktop,,3.48,Standard,3,0
14-09-2023,Thursday,ChatGPT,GPT-4-turbo,1100000,55000,55000,0.05,0.95,General,374,Content Creation,3,0.8,18,Mobile,0.7905,3.82,Standard,2,1
07-09-2024,Saturday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,General,333,Implementation Help,5,2.01,44,Mobile,0.8599,1.79,Fast,8,2
07-09-2024,Saturday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,General,96,Implementation Help,5,2.01,19,Laptop/Desktop,0.8734,1.78,Fast,2,3
07-09-2024,Saturday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,387,Debugging,5,2.01,54,Mobile,0.8742,1.73,Fast,8,2
07-09-2024,Saturday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,414,Code Optimization,5,2.01,18,Laptop/Desktop,0.8793,1.44,Fast,5,2
07-09-2024,Saturday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,General,60,Implementation Help,5,2.01,55,Mobile,0.8905,1.80,Fast,2,3
07-09-2024,Saturday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,General,420,Implementation Help,5,2.01,46,Laptop/Desktop,0.8261,1.49,Fast,2,2
07-09-2024,Saturday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,General,108,Implementation Help,5,2.01,40,Laptop/Desktop,0.9026,1.79,Fast,10,0
07-09-2024,Saturday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,General,92,Implementation Help,5,2.01,21,Mobile,0.8907,1.64,Fast,8,0
07-09-2024,Saturday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,185,Debugging,4,1.61,27,Mobile,0.8944,1.71,Fast,8,1
07-09-2024,Saturday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,92,Algorithm Explanation,5,2.01,24,Laptop/Desktop,0.8471,1.79,Fast,5,1
07-09-2024,Saturday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,430,Code Optimization,5,2.01,30,Tablet,0.8868,1.71,Fast,4,1
07-09-2024,Saturday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,334,Code Optimization,5,2.01,27,Mobile,0.8697,1.61,Fast,3,2
07-09-2024,Saturday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,139,Debugging,5,2.01,33,Laptop/Desktop,0.8409,1.46,Fast,5,0
07-09-2024,Saturday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,244,Code Optimization,4,1.61,30,Laptop/Desktop,0.8722,1.77,Fast,1,0
07-09-2024,Saturday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,339,Debugging,5,2.01,53,Laptop/Desktop,0.8747,1.47,Fast,7,0
07-09-2024,Saturday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,325,Debugging,4,1.61,45,Mobile,0.8414,1.50,Fast,6,2
07-09-2024,Saturday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,203,Algorithm Explanation,4,1.61,29,Laptop/Desktop,0.853,1.70,Fast,5,0
01-11-2024,Friday,ChatGPT,GPT-4-turbo,400000,20000,20000,0.05,0.95,General,460,Best Practices,5,1.71,5,Laptop/Desktop,0.8046,2.87,Standard,1,3
01-11-2024,Friday,ChatGPT,GPT-4-turbo,400000,20000,20000,0.05,0.95,General,411,Content Creation,3,0.91,12,Laptop/Desktop,0.85,2.93,Standard,9,2
01-11-2024,Friday,ChatGPT,GPT-4-turbo,400000,20000,20000,0.05,0.95,General,450,Education,4,1.31,30,Mobile,0.7669,3.03,Standard,9,1
01-11-2024,Friday,ChatGPT,GPT-4-turbo,400000,20000,20000,0.05,0.95,General,499,Professional Writing,3,0.91,17,Mobile,0.8316,2.92,Standard,2,3
01-11-2024,Friday,ChatGPT,GPT-4-turbo,400000,20000,20000,0.05,0.95,General,57,Education,4,1.31,22,Mobile,0.8303,2.85,Standard,3,1
01-11-2024,Friday,ChatGPT,GPT-4-turbo,400000,20000,20000,0.05,0.95,General,353,Education,4,1.31,19,Laptop/Desktop,0.7811,2.90,Standard,8,1
01-11-2024,Friday,ChatGPT,GPT-4-turbo,400000,20000,20000,0.05,0.95,General,90,Education,3,0.91,19,Laptop/Desktop,0.802,3.06,Standard,10,1
01-11-2024,Friday,ChatGPT,GPT-4-turbo,400000,20000,20000,0.05,0.95,General,169,Content Creation,4,1.31,10,Laptop/Desktop,0.8298,3.14,Standard,10,0
01-11-2024,Friday,ChatGPT,GPT-4-turbo,400000,20000,20000,0.05,0.95,General,286,Content Creation,4,1.31,25,Laptop/Desktop,0.7904,2.92,Standard,8,0
01-11-2024,Friday,ChatGPT,GPT-4-turbo,400000,20000,20000,0.05,0.95,General,316,Best Practices,5,1.71,20,Mobile,0.809,2.91,Standard,7,0
11-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,215,Algorithm Explanation,5,2.21,30,Mobile,0.8341,0.87,Instant,7,1
11-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,277,Code Optimization,5,2.21,28,Mobile,0.852,0.90,Instant,3,0
11-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,202,Debugging,5,2.21,14,Mobile,0.8921,0.86,Instant,10,3
11-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,331,Debugging,5,2.21,32,Laptop/Desktop,0.888,0.90,Instant,9,2
11-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,453,Code Optimization,5,2.21,59,Mobile,0.8384,0.84,Instant,1,3
11-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,141,Debugging,5,2.21,33,Laptop/Desktop,0.873,0.83,Instant,10,3
11-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,451,Debugging,5,2.21,37,Mobile,0.8679,0.89,Instant,8,3
11-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,345,Code Optimization,5,2.21,52,Mobile,0.9296,0.63,Instant,6,1
11-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,175,Code Optimization,4,1.81,18,Mobile,0.856,0.73,Instant,3,0
11-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,235,Algorithm Explanation,4,1.81,54,Mobile,0.8826,0.87,Instant,8,2
11-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,238,Debugging,5,2.21,12,Laptop/Desktop,0.9034,0.87,Instant,7,1
11-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,General,330,Implementation Help,5,2.21,20,Laptop/Desktop,0.85,0.77,Instant,6,2
11-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,330,Debugging,5,2.21,17,Laptop/Desktop,0.9265,0.79,Instant,3,3
11-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,104,Algorithm Explanation,4,1.81,44,Tablet,,0.84,Instant,1,1
11-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,General,88,Implementation Help,5,2.21,53,Mobile,0.8909,0.70,Instant,1,3
11-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,279,Debugging,4,1.81,43,Mobile,0.8623,0.64,Instant,9,2
11-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,222,Algorithm Explanation,4,1.81,59,Mobile,0.8834,0.59,Instant,1,0
11-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,449,Algorithm Explanation,5,2.21,41,Laptop/Desktop,0.8735,0.68,Instant,10,0
11-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,General,124,Implementation Help,5,2.21,38,Laptop/Desktop,0.9061,0.91,Instant,5,2
11-09-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2300000,230000,46000,0.02,0.95,Technical,193,Debugging,5,2.21,22,Mobile,0.9213,0.71,Instant,8,2
01-12-2023,Friday,ChatGPT,GPT-4-turbo,950000,47500,47500,0.05,0.95,General,94,Content Creation,5,1.84,16,Laptop/Desktop,0.7334,2.30,Fast,5,3
01-12-2023,Friday,ChatGPT,GPT-4-turbo,950000,47500,47500,0.05,0.95,General,254,Education,5,1.84,13,Tablet,0.6944,2.20,Fast,10,1
01-12-2023,Friday,ChatGPT,GPT-4-turbo,950000,47500,47500,0.05,0.95,General,330,Best Practices,3,1.04,37,Laptop/Desktop,0.6781,2.11,Fast,3,1
01-12-2023,Friday,ChatGPT,GPT-4-turbo,950000,47500,47500,0.05,0.95,General,493,Content Creation,3,1.04,31,Tablet,0.6883,2.02,Fast,5,2
01-12-2023,Friday,ChatGPT,GPT-4-turbo,950000,47500,47500,0.05,0.95,General,416,Education,4,1.44,29,Laptop/Desktop,0.7198,2.19,Fast,6,3
01-12-2023,Friday,ChatGPT,GPT-4-turbo,950000,47500,47500,0.05,0.95,General,389,Professional Writing,3,1.04,31,Laptop/Desktop,0.7268,2.15,Fast,9,1
01-12-2023,Friday,ChatGPT,GPT-4-turbo,950000,47500,47500,0.05,0.95,General,109,Best Practices,4,1.44,5,Mobile,0.7463,2.02,Fast,1,2
01-12-2023,Friday,ChatGPT,GPT-4-turbo,950000,47500,47500,0.05,0.95,General,69,Best Practices,3,1.04,28,Mobile,0.7248,2.12,Fast,9,0
01-12-2023,Friday,ChatGPT,GPT-4-turbo,950000,47500,47500,0.05,0.95,General,210,Professional Writing,3,1.04,21,Laptop/Desktop,0.7283,2.16,Fast,1,3
01-12-2023,Friday,ChatGPT,GPT-4-turbo,950000,47500,47500,0.05,0.95,General,260,Professional Writing,4,1.44,37,Mobile,0.7045,2.35,Fast,8,1
01-12-2023,Friday,ChatGPT,GPT-4-turbo,950000,47500,47500,0.05,0.95,General,189,Best Practices,5,1.84,36,Laptop/Desktop,0.7309,2.25,Fast,9,1
01-12-2023,Friday,ChatGPT,GPT-4-turbo,950000,47500,47500,0.05,0.95,General,270,Best Practices,5,1.84,25,Mobile,0.693,2.08,Fast,9,0
01-12-2023,Friday,ChatGPT,GPT-4-turbo,950000,47500,47500,0.05,0.95,General,475,Education,4,1.44,35,Laptop/Desktop,0.7236,2.39,Fast,10,3
01-12-2023,Friday,ChatGPT,GPT-4-turbo,950000,47500,47500,0.05,0.95,General,249,Content Creation,4,1.44,24,Mobile,0.7264,2.16,Fast,10,3
01-12-2023,Friday,ChatGPT,GPT-4-turbo,950000,47500,47500,0.05,0.95,General,99,Education,5,1.84,10,Mobile,0.7037,2.27,Fast,10,2
01-12-2023,Friday,ChatGPT,GPT-4-turbo,950000,47500,47500,0.05,0.95,General,476,Education,4,1.44,9,Laptop/Desktop,0.6584,2.03,Fast,1,0
01-12-2023,Friday,ChatGPT,GPT-4-turbo,950000,47500,47500,0.05,0.95,General,105,Education,3,1.04,21,Laptop/Desktop,0.6633,2.06,Fast,5,3
01-12-2023,Friday,ChatGPT,GPT-4-turbo,950000,47500,47500,0.05,0.95,General,461,Professional Writing,3,1.04,30,Laptop/Desktop,0.6656,2.19,Fast,5,3
01-12-2023,Friday,ChatGPT,GPT-4-turbo,950000,47500,47500,0.05,0.95,General,239,Content Creation,5,1.84,28,Laptop/Desktop,0.6546,2.30,Fast,3,1
24-07-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,386,Debugging,5,2,35,Mobile,0.8359,1.92,Fast,1,0
24-07-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,General,237,Implementation Help,5,2,23,Laptop/Desktop,0.8582,1.73,Fast,1,1
24-07-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,259,Debugging,4,1.6,60,Mobile,0.8796,1.66,Fast,5,2
24-07-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,265,Debugging,5,2,25,Laptop/Desktop,,1.85,Fast,5,0
24-07-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,407,Code Optimization,5,2,32,Laptop/Desktop,0.9144,1.86,Fast,6,0
24-07-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,413,Algorithm Explanation,4,1.6,11,Laptop/Desktop,0.9075,1.64,Fast,1,2
24-07-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,General,285,Implementation Help,5,2,40,Mobile,0.9094,1.71,Fast,4,0
24-07-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,248,Code Optimization,5,2,31,Mobile,0.8645,1.72,Fast,2,2
24-07-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,227,Algorithm Explanation,5,2,10,Laptop/Desktop,0.8493,1.73,Fast,9,2
24-07-2024,Wednesday,DeepSeek,DeepSeek-Chat 1.5,2000000,200000,40000,0.02,0.95,Technical,251,Code Optimization,5,2,39,Laptop/Desktop,0.8402,1.73,Fast,10,2
08-07-2024,Monday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,General,411,Content Creation,4,0.94,32,Mobile,0.7956,4.69,Standard,5,0
08-07-2024,Monday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,General,117,Best Practices,3,0.54,27,Laptop/Desktop,0.7462,4.96,Standard,3,0
08-07-2024,Monday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,General,263,Professional Writing,4,0.94,28,Mobile,0.797,4.99,Standard,6,0
08-07-2024,Monday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,General,231,Content Creation,4,0.94,26,Mobile,0.7466,4.88,Standard,1,0
08-07-2024,Monday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,General,379,Best Practices,4,0.94,7,Tablet,0.8078,4.76,Standard,3,0
08-07-2024,Monday,ChatGPT,GPT-4-turbo,600000,30000,30000,0.05,0.95,General,337,Best Practices,3,0.54,36,Laptop/Desktop,0.7883,4.97,Standard,8,3
